index,brand,product,url,description,imgSrc,imgAlt,hex,mst
93,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 1 (fair cool),https://images.ulta.com/is/image/Ulta/2562479sw?$50px$,Shade 1 (fair cool),#F0D2B5,Monk 4
94,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 2 (light/warm),https://images.ulta.com/is/image/Ulta/2562478sw?$50px$,Shade 2 (light/warm),#F1CB9E,Monk 5
95,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 4 (medium/neutral),https://images.ulta.com/is/image/Ulta/2562475sw?$50px$,Shade 4 (medium/neutral),#EAB88B,Monk 5
96,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 5 (medium/neutral warm),https://images.ulta.com/is/image/Ulta/2562477sw?$50px$,Shade 5 (medium/neutral warm),#DEAF7F,Monk 5
97,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 6 (medium/warm),https://images.ulta.com/is/image/Ulta/2562476sw?$50px$,Shade 6 (medium/warm),#DDAF76,Monk 5
98,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 7 (medium/tan neutral),https://images.ulta.com/is/image/Ulta/2562483sw?$50px$,Shade 7 (medium/tan neutral),#D9A76E,Monk 5
99,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 8 (tan/warm),https://images.ulta.com/is/image/Ulta/2562481sw?$50px$,Shade 8 (tan/warm),#CA986D,Monk 6
100,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 9 (deep/neutral warm),https://images.ulta.com/is/image/Ulta/2562486sw?$50px$,Shade 9 (deep/neutral warm),#B87B52,Monk 6
101,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 10 (deep/warm),https://images.ulta.com/is/image/Ulta/2562482sw?$50px$,Shade 10 (deep/warm),#AC6C44,Monk 6
102,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 11 (deep/neutral),https://images.ulta.com/is/image/Ulta/2562491sw?$50px$,Shade 11 (deep/neutral),#9D6743,Monk 7
103,Benefit Cosmetics,Hello Happy Air Stick Foundation SPF 20,https://www.ulta.com/hello-happy-air-stick-foundation-spf-20?productId=pimprod2015222,Shade 12 (dark/neutral),https://images.ulta.com/is/image/Ulta/2562485sw?$50px$,Shade 12 (dark/neutral),#835138,Monk 7
104,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2547818sw?$tn$,Shade 1 - Fair Cool,#EACFB7,Monk 4
105,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 2 - Light Warm,https://images.ulta.com/is/image/Ulta/2547823sw?$50px$,Shade 2 - Light Warm,#F7D3B3,Monk 4
106,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2547822sw?$50px$,Shade 3 - Light Neutral Warm,#E9C7A4,Monk 5
107,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2547831sw?$50px$,Shade 4 - Medium Neutral,#D0B099,Monk 5
108,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2547830sw?$50px$,Shade 5- Medium Neutral Warm,#DCB590,Monk 5
109,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2547829sw?$50px$,Shade 6 - Medium Warm,#D5A575,Monk 5
110,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2547826sw?$50px$,Shade 7 - Medium-Tan Neutral,#C88C3F,Monk 6
111,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2547838sw?$50px$,Shade 8 - Tan Warm,#AB6939,Monk 6
112,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2547827sw?$50px$,Shade 9 - Deep Neutral,#8D5D35,Monk 7
113,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2547840sw?$50px$,Shade 10 - Deep Warm,#914D26,Monk 7
114,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2547836sw?$50px$,Shade 11 - Dark Neutral,#6E452B,Monk 8
115,Benefit Cosmetics,Hello Happy Flawless Brightening Foundation SPF 15,https://www.ulta.com/hello-happy-flawless-brightening-foundation-spf-15?productId=pimprod2007275,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2547828sw?$50px$,Shade 12 - Dark Warm,#83503F,Monk 7
116,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 1 - Fair Cool  selected,https://images.ulta.com/is/image/Ulta/2546882sw?$tn$,Shade 1 - Fair Cool,#E3CFB7,Monk 4
117,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 2 - Light Neutral,https://images.ulta.com/is/image/Ulta/2546886sw?$50px$,Shade 2 - Light Neutral,#EDD2B5,Monk 4
118,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 3 - Light Neutral Warm,https://images.ulta.com/is/image/Ulta/2546884sw?$50px$,Shade 3 - Light Neutral Warm,#DFC7A5,Monk 5
119,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 4 - Medium Neutral,https://images.ulta.com/is/image/Ulta/2546883sw?$50px$,Shade 4 - Medium Neutral,#C7AE98,Monk 5
120,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 5- Medium Neutral Warm,https://images.ulta.com/is/image/Ulta/2546885sw?$50px$,Shade 5- Medium Neutral Warm,#DAB48A,Monk 5
121,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 6 - Medium Warm,https://images.ulta.com/is/image/Ulta/2546889sw?$50px$,Shade 6 - Medium Warm,#D0A270,Monk 5
122,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 7 - Medium-Tan Neutral,https://images.ulta.com/is/image/Ulta/2546890sw?$50px$,Shade 7 - Medium-Tan Neutral,#C39E68,Monk 6
123,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 8 - Tan Warm,https://images.ulta.com/is/image/Ulta/2546887sw?$50px$,Shade 8 - Tan Warm,#B48E69,Monk 6
124,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 9 - Deep Neutral,https://images.ulta.com/is/image/Ulta/2546888sw?$50px$,Shade 9 - Deep Neutral,#B78145,Monk 6
125,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 10 - Deep Warm,https://images.ulta.com/is/image/Ulta/2546948sw?$50px$,Shade 10 - Deep Warm,#946542,Monk 7
126,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 11 - Dark Neutral,https://images.ulta.com/is/image/Ulta/2546950sw?$50px$,Shade 11 - Dark Neutral,#926738,Monk 7
127,Benefit Cosmetics,Hello Happy Velvet Powder Foundation,https://www.ulta.com/hello-happy-velvet-powder-foundation?productId=pimprod2007277,Shade 12 - Dark Warm,https://images.ulta.com/is/image/Ulta/2546952sw?$50px$,Shade 12 - Dark Warm,#7F5739,Monk 7
128,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair (very fair skin w/ warm yellow undertone)  selected,https://images.ulta.com/is/image/Ulta/2264063sw?$tn$,Fair (very fair skin w/ warm yellow undertone),#F9EFE3,Monk 1
129,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Fair Light (fair skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533844sw?$50px$,Fair Light (fair skin w/ cool pink undertone),#FCEBDB,Monk 2
130,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light (light skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264064sw?$50px$,Light (light skin w/ warm yellow undertone),#FBE6D1,Monk 3
131,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Light Medium (light to medium skin w/ cool pink undertone),https://images.ulta.com/is/image/Ulta/2533868sw?$50px$,Light Medium (light to medium skin w/ cool pink undertone),#F6CEAB,Monk 4
132,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium (medium skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264065sw?$50px$,Medium (medium skin w/ warm yellow undertone),#EEC7A0,Monk 5
133,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Medium (medium skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533859sw?$50px$,Neutral Medium (medium skin w/ clean neutral undertone),#F1C09B,Monk 5
134,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Medium Tan (medium to tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2509231sw?$50px$,Medium Tan (medium to tan skin w/ warm yellow undertone),#E0AE86,Monk 5
135,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Neutral Tan (tan skin w/ clean neutral undertone),https://images.ulta.com/is/image/Ulta/2533849sw?$50px$,Neutral Tan (tan skin w/ clean neutral undertone),#E6A77C,Monk 5
136,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Tan (tan skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2264066sw?$50px$,Tan (tan skin w/ warm yellow undertone),#E1965E,Monk 5
137,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Rich (tan to deep skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2509232sw?$50px$,Rich (tan to deep skin w/ warm yellow undertone),#C6713E,Monk 6
138,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Rich Honey (deep skin w/ warm yellow undertone),https://images.ulta.com/is/image/Ulta/2533843sw?$50px$,Rich Honey (deep skin w/ warm yellow undertone),#9E502B,Monk 7
139,It Cosmetics,CC+ Cream with SPF 50+,https://www.ulta.com/cc-cream-with-spf-50?productId=xlsImpprod5770257,Deep (deep skin w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2509233sw?$50px$,Deep (deep skin w/ neutral undertone),#85412F,Monk 7
140,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Medium Neutral 33 (medium complexion with subtle neutral pink undertone)  selected,https://images.ulta.com/is/image/Ulta/2568662sw?$tn$,Medium Neutral 33 (medium complexion with subtle neutral pink undertone),#D9A681,Monk 5
141,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Fair Warm 10 (very fair complexion with subtle yellow undertones),https://images.ulta.com/is/image/Ulta/2568652sw?$50px$,Fair Warm 10 (very fair complexion with subtle yellow undertones),#FAE6D2,Monk 3
142,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Fair Neutral 10.5 (very fair complexion with neutral undertones) OUT OF STOCK,https://images.ulta.com/is/image/Ulta/2570827sw?$50px$,Fair Neutral 10.5 (very fair complexion with neutral undertones),#E8CCB5,Monk 4
143,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Fair Neutral 11 (fair complexion with neutral undertones),https://images.ulta.com/is/image/Ulta/2568658sw?$50px$,Fair Neutral 11 (fair complexion with neutral undertones),#ECC8A8,Monk 4
144,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Fair Warm 12 (fair complexion with yellow undertones),https://images.ulta.com/is/image/Ulta/2568654sw?$50px$,Fair Warm 12 (fair complexion with yellow undertones),#F0CBA7,Monk 4
145,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Cool 20 (light complexion with red undertones),https://images.ulta.com/is/image/Ulta/2568659sw?$50px$,Light Cool 20 (light complexion with red undertones),#F4CBA8,Monk 4
146,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Neutral 20.5 (light complexion with subtle neutral pink undertone),https://images.ulta.com/is/image/Ulta/2570828sw?$50px$,Light Neutral 20.5 (light complexion with subtle neutral pink undertone),#EAC1A9,Monk 5
147,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Warm 21 (light complexion with yellow undertone),https://images.ulta.com/is/image/Ulta/2568655sw?$50px$,Light Warm 21 (light complexion with yellow undertone),#EDC6A1,Monk 5
148,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Neutral 21.5 (light to medium complexion with subtle neutral pink undertone),https://images.ulta.com/is/image/Ulta/2570829sw?$50px$,Light Neutral 21.5 (light to medium complexion with subtle neutral pink undertone),#E0B78F,Monk 5
149,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Neutral 22 (light to medium complexion with neutral undertone),https://images.ulta.com/is/image/Ulta/2568661sw?$50px$,Light Neutral 22 (light to medium complexion with neutral undertone),#DEB391,Monk 5
150,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Warm 22.5 (light to medium complexion with subtle yellow undertone),https://images.ulta.com/is/image/Ulta/2570830sw?$50px$,Light Warm 22.5 (light to medium complexion with subtle yellow undertone),#F3CFAB,Monk 4
151,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Light Warm 23 (light to medium complexion with olive yellow undertone),https://images.ulta.com/is/image/Ulta/2568663sw?$50px$,Light Warm 23 (light to medium complexion with olive yellow undertone),#ECC097,Monk 5
152,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Medium Cool 30 (medium complexion with subtle red undertone),https://images.ulta.com/is/image/Ulta/2568675sw?$50px$,Medium Cool 30 (medium complexion with subtle red undertone),#DDB290,Monk 5
153,It Cosmetics,Your Skin But Better Foundation + Skincare,https://www.ulta.com/your-skin-but-better-foundation-skincare?productId=pimprod2017112,Medium Neutral 31 (medium complexion with neutral undertone),https://images.ulta.com/is/image/Ulta/2568657sw?$50px$,Medium Neutral 31 (medium complexion with neutral undertone),#D6A982,Monk 5
